idx,file,label,cls,group,part
776,00776.png,1,ischemic,680,train
777,00777.png,1,ischemic,681,train
778,00778.png,1,ischemic,682,test
779,00779.png,1,ischemic,683,train
780,00780.png,1,ischemic,84,train
781,00781.png,1,ischemic,684,train
782,00782.png,1,ischemic,685,train
783,00783.png,1,ischemic,686,val
784,00784.png,1,ischemic,687,train
785,00785.png,1,ischemic,688,test
786,00786.png,1,ischemic,689,val
787,00787.png,1,ischemic,690,train
788,00788.png,1,ischemic,691,test
789,00789.png,1,ischemic,435,test
790,00790.png,1,ischemic,692,val
791,00791.png,1,ischemic,693,train
792,00792.png,1,ischemic,694,val
793,00793.png,1,ischemic,695,train
794,00794.png,1,ischemic,696,val
795,00795.png,1,ischemic,404,train
796,00796.png,1,ischemic,697,val
797,00797.png,1,ischemic,565,train
798,00798.png,1,ischemic,698,train
799,00799.png,1,ischemic,699,train
800,00800.png,1,ischemic,700,train
801,00801.png,1,ischemic,318,train
802,00802.png,1,ischemic,701,train
803,00803.png,1,ischemic,702,test
804,00804.png,1,ischemic,703,val
805,00805.png,1,ischemic,286,train
806,00806.png,1,ischemic,704,val
807,00807.png,1,ischemic,705,train
808,00808.png,1,ischemic,558,train
809,00809.png,1,ischemic,706,test
810,00810.png,1,ischemic,613,train
811,00811.png,1,ischemic,707,train
812,00812.png,1,ischemic,708,train
813,00813.png,1,ischemic,709,test
814,00814.png,1,ischemic,710,train
815,00815.png,1,ischemic,711,val
816,00816.png,1,ischemic,712,train
817,00817.png,1,ischemic,713,train
818,00818.png,1,ischemic,714,train
819,00819.png,1,ischemic,715,train
820,00820.png,1,ischemic,716,train
821,00821.png,1,ischemic,717,train
822,00822.png,1,ischemic,718,train
823,00823.png,1,ischemic,719,val
824,00824.png,1,ischemic,720,train
825,00825.png,1,ischemic,721,train
826,00826.png,1,ischemic,527,val
827,00827.png,1,ischemic,594,train
828,00828.png,1,ischemic,722,test
829,00829.png,1,ischemic,723,val
830,00830.png,1,ischemic,724,val
831,00831.png,1,ischemic,725,val
832,00832.png,1,ischemic,726,train
833,00833.png,1,ischemic,727,train
834,00834.png,1,ischemic,610,train
835,00835.png,1,ischemic,728,train
836,00836.png,1,ischemic,482,train
837,00837.png,1,ischemic,729,train
838,00838.png,1,ischemic,318,train
839,00839.png,1,ischemic,730,train
840,00840.png,1,ischemic,47,val
841,00841.png,1,ischemic,731,train
842,00842.png,1,ischemic,456,train
843,00843.png,1,ischemic,667,train
844,00844.png,1,ischemic,608,train
845,00845.png,1,ischemic,732,val
846,00846.png,1,ischemic,733,train
847,00847.png,1,ischemic,734,test
848,00848.png,1,ischemic,735,test
849,00849.png,1,ischemic,736,train
850,00850.png,1,ischemic,737,train
851,00851.png,1,ischemic,738,train
852,00852.png,1,ischemic,739,train
853,00853.png,1,ischemic,740,train
854,00854.png,1,ischemic,741,test
855,00855.png,1,ischemic,490,train
856,00856.png,1,ischemic,11,train
857,00857.png,1,ischemic,742,test
858,00858.png,1,ischemic,11,train
859,00859.png,1,ischemic,743,test
860,00860.png,1,ischemic,744,train
861,00861.png,1,ischemic,745,train
862,00862.png,1,ischemic,746,train
863,00863.png,1,ischemic,747,train
864,00864.png,1,ischemic,748,val
865,00865.png,1,ischemic,749,train
866,00866.png,1,ischemic,750,train
867,00867.png,1,ischemic,751,val
868,00868.png,1,ischemic,11,train
869,00869.png,1,ischemic,286,train
870,00870.png,1,ischemic,752,val
871,00871.png,1,ischemic,753,test
872,00872.png,1,ischemic,444,train
873,00873.png,1,ischemic,754,val
874,00874.png,1,ischemic,755,test
875,00875.png,1,ischemic,714,train
876,00876.png,1,ischemic,756,train
877,00877.png,1,ischemic,757,val
878,00878.png,1,ischemic,758,train
879,00879.png,1,ischemic,759,val
880,00880.png,1,ischemic,760,test
881,00881.png,1,ischemic,761,train
882,00882.png,1,ischemic,762,train
883,00883.png,1,ischemic,619,test
884,00884.png,1,ischemic,763,train
885,00885.png,1,ischemic,714,train
886,00886.png,1,ischemic,764,test
887,00887.png,1,ischemic,558,train
888,00888.png,1,ischemic,765,train
889,00889.png,1,ischemic,766,train
890,00890.png,1,ischemic,767,val
891,00891.png,1,ischemic,768,train
892,00892.png,1,ischemic,769,train
893,00893.png,1,ischemic,286,train
894,00894.png,1,ischemic,770,test
895,00895.png,1,ischemic,311,train
896,00896.png,1,ischemic,47,val
897,00897.png,1,ischemic,771,val
898,00898.png,1,ischemic,622,train
899,00899.png,1,ischemic,772,train
900,00900.png,1,ischemic,524,train
901,00901.png,1,ischemic,773,val
902,00902.png,1,ischemic,774,test
903,00903.png,1,ischemic,775,train
904,00904.png,1,ischemic,571,train
905,00905.png,1,ischemic,776,train
906,00906.png,1,ischemic,330,train
907,00907.png,1,ischemic,777,train
908,00908.png,1,ischemic,778,test
909,00909.png,1,ischemic,779,test
910,00910.png,1,ischemic,780,train
911,00911.png,1,ischemic,781,train
912,00912.png,1,ischemic,782,train
913,00913.png,1,ischemic,783,test
914,00914.png,1,ischemic,784,train
915,00915.png,1,ischemic,785,train
916,00916.png,1,ischemic,786,train
917,00917.png,1,ischemic,787,train
918,00918.png,1,ischemic,788,train
919,00919.png,1,ischemic,330,train
920,00920.png,1,ischemic,789,train
921,00921.png,1,ischemic,790,train
922,00922.png,1,ischemic,791,train
923,00923.png,1,ischemic,792,test
924,00924.png,1,ischemic,793,test
925,00925.png,1,ischemic,794,val
926,00926.png,1,ischemic,309,train
927,00927.png,1,ischemic,29,test
928,00928.png,1,ischemic,795,test
929,00929.png,1,ischemic,796,train
930,00930.png,1,ischemic,797,train
931,00931.png,1,ischemic,798,val
932,00932.png,1,ischemic,321,test
933,00933.png,1,ischemic,799,train
934,00934.png,1,ischemic,800,train
935,00935.png,1,ischemic,622,train
936,00936.png,1,ischemic,801,train
937,00937.png,1,ischemic,802,val
938,00938.png,1,ischemic,803,train
939,00939.png,1,ischemic,804,train
940,00940.png,1,ischemic,805,train
941,00941.png,1,ischemic,806,train
942,00942.png,1,ischemic,807,train
943,00943.png,1,ischemic,808,train
944,00944.png,1,ischemic,809,train
945,00945.png,1,ischemic,321,test
946,00946.png,1,ischemic,432,test
947,00947.png,1,ischemic,810,train
948,00948.png,1,ischemic,811,test
949,00949.png,1,ischemic,613,train
950,00950.png,1,ischemic,812,test
951,00951.png,1,ischemic,813,val
952,00952.png,1,ischemic,29,test
953,00953.png,1,ischemic,814,train
954,00954.png,1,ischemic,815,train
955,00955.png,1,ischemic,816,train
956,00956.png,1,ischemic,286,train
957,00957.png,1,ischemic,817,val
958,00958.png,1,ischemic,112,train
959,00959.png,1,ischemic,818,train
960,00960.png,1,ischemic,819,test
961,00961.png,1,ischemic,820,val
962,00962.png,1,ischemic,821,train
963,00963.png,1,ischemic,822,train
964,00964.png,1,ischemic,61,train
965,00965.png,1,ischemic,823,train
966,00966.png,1,ischemic,68,train
967,00967.png,1,ischemic,714,train
968,00968.png,1,ischemic,824,train
969,00969.png,1,ischemic,571,train
970,00970.png,1,ischemic,796,train
971,00971.png,1,ischemic,825,train
972,00972.png,1,ischemic,826,test
973,00973.png,1,ischemic,827,train
974,00974.png,1,ischemic,828,train
975,00975.png,1,ischemic,829,train
976,00976.png,1,ischemic,830,train
977,00977.png,1,ischemic,831,train
978,00978.png,1,ischemic,11,train
979,00979.png,1,ischemic,613,train
980,00980.png,1,ischemic,832,train
981,00981.png,1,ischemic,777,train
982,00982.png,1,ischemic,833,train
983,00983.png,1,ischemic,834,val
984,00984.png,1,ischemic,613,train
985,00985.png,1,ischemic,835,val
986,00986.png,1,ischemic,836,train
987,00987.png,1,ischemic,872,train
988,00988.png,1,ischemic,837,test
989,00989.png,1,ischemic,838,val
990,00990.png,1,ischemic,839,val
991,00991.png,1,ischemic,840,test
992,00992.png,1,ischemic,417,val
993,00993.png,1,ischemic,841,train
994,00994.png,1,ischemic,842,train
995,00995.png,1,ischemic,843,train
996,00996.png,1,ischemic,762,train
997,00997.png,1,ischemic,551,train
998,00998.png,1,ischemic,844,train
999,00999.png,1,ischemic,63,train
1000,01000.png,1,ischemic,845,test
1001,01001.png,1,ischemic,846,val
1002,01002.png,1,ischemic,847,train
1003,01003.png,1,ischemic,848,train
1004,01004.png,1,ischemic,849,train
1005,01005.png,1,ischemic,714,train
1006,01006.png,1,ischemic,850,val
1007,01007.png,1,ischemic,851,train
1008,01008.png,1,ischemic,195,val
1009,01009.png,1,ischemic,846,val
1010,01010.png,1,ischemic,852,train
1011,01011.png,1,ischemic,853,train
1012,01012.png,1,ischemic,854,train
1013,01013.png,1,ischemic,855,train
1014,01014.png,1,ischemic,856,train
1015,01015.png,1,ischemic,830,train
1016,01016.png,1,ischemic,857,train
1017,01017.png,1,ischemic,442,train
1018,01018.png,1,ischemic,858,train
1019,01019.png,1,ischemic,859,train
1020,01020.png,1,ischemic,860,val
1021,01021.png,1,ischemic,861,train
1022,01022.png,1,ischemic,862,train
1023,01023.png,1,ischemic,863,train
1024,01024.png,1,ischemic,321,test
1025,01025.png,1,ischemic,864,train
1026,01026.png,1,ischemic,865,train
1027,01027.png,1,ischemic,872,train
1028,01028.png,1,ischemic,79,train
1029,01029.png,1,ischemic,866,train
1030,01030.png,1,ischemic,867,train
1031,01031.png,1,ischemic,868,test
1032,01032.png,1,ischemic,869,val
1033,01033.png,1,ischemic,870,val
1034,01034.png,1,ischemic,871,val
1035,01035.png,1,ischemic,872,train
1036,01036.png,1,ischemic,116,train
1037,01037.png,1,ischemic,873,val
1038,01038.png,1,ischemic,874,train
1039,01039.png,1,ischemic,875,val
1040,01040.png,1,ischemic,876,train
1041,01041.png,1,ischemic,877,test
1042,01042.png,1,ischemic,878,train
1043,01043.png,1,ischemic,726,train
1044,01044.png,1,ischemic,879,train
1045,01045.png,1,ischemic,880,train
1046,01046.png,1,ischemic,881,train
1047,01047.png,1,ischemic,882,train
1048,01048.png,1,ischemic,883,train
1049,01049.png,1,ischemic,884,test
1050,01050.png,1,ischemic,885,test
1051,01051.png,1,ischemic,886,train
1052,01052.png,1,ischemic,887,train
1053,01053.png,1,ischemic,723,val
1054,01054.png,1,ischemic,888,train
1055,01055.png,1,ischemic,286,train
1056,01056.png,1,ischemic,11,train
1057,01057.png,1,ischemic,116,train
1058,01058.png,1,ischemic,889,train
1059,01059.png,1,ischemic,890,train
1060,01060.png,1,ischemic,891,train
1061,01061.png,1,ischemic,91,train
1062,01062.png,1,ischemic,451,val
1063,01063.png,1,ischemic,892,train
1064,01064.png,1,ischemic,865,train
1065,01065.png,1,ischemic,893,train
1066,01066.png,1,ischemic,894,train
1067,01067.png,1,ischemic,895,val
1068,01068.png,1,ischemic,896,test
1069,01069.png,1,ischemic,897,train
1070,01070.png,1,ischemic,343,train
1071,01071.png,1,ischemic,898,val
1072,01072.png,1,ischemic,899,train
1073,01073.png,1,ischemic,900,train
1074,01074.png,1,ischemic,901,train
1075,01075.png,1,ischemic,902,train
1076,01076.png,1,ischemic,903,val
1077,01077.png,1,ischemic,904,train
1078,01078.png,1,ischemic,905,train
1079,01079.png,1,ischemic,906,test
1080,01080.png,1,ischemic,907,train
1081,01081.png,1,ischemic,404,train
1082,01082.png,1,ischemic,908,train
1083,01083.png,1,ischemic,909,train
1084,01084.png,1,ischemic,910,val
1085,01085.png,1,ischemic,911,val
1086,01086.png,1,ischemic,745,train
1087,01087.png,1,ischemic,429,train
1088,01088.png,1,ischemic,603,train
1089,01089.png,1,ischemic,321,test
1090,01090.png,1,ischemic,912,train
1091,01091.png,1,ischemic,913,train
1092,01092.png,1,ischemic,455,train
1093,01093.png,1,ischemic,914,train
1094,01094.png,1,ischemic,695,train
1095,01095.png,1,ischemic,915,train
1096,01096.png,1,ischemic,916,train
1097,01097.png,1,ischemic,917,train
1098,01098.png,1,ischemic,745,train
1099,01099.png,1,ischemic,918,train
1100,01100.png,1,ischemic,919,train
1101,01101.png,1,ischemic,920,test
1102,01102.png,1,ischemic,921,test
1103,01103.png,1,ischemic,922,train
1104,01104.png,1,ischemic,923,test
1105,01105.png,1,ischemic,924,train
1106,01106.png,1,ischemic,321,test
1107,01107.png,1,ischemic,925,train
1108,01108.png,1,ischemic,926,train
1109,01109.png,1,ischemic,201,train
1110,01110.png,1,ischemic,68,train
1111,01111.png,1,ischemic,927,train
1112,01112.png,1,ischemic,928,test
1113,01113.png,1,ischemic,929,test
1114,01114.png,1,ischemic,930,val
1115,01115.png,1,ischemic,558,train
1116,01116.png,1,ischemic,182,train
1117,01117.png,1,ischemic,695,train
1118,01118.png,1,ischemic,112,train
1119,01119.png,1,ischemic,931,train
1120,01120.png,1,ischemic,932,train
1121,01121.png,1,ischemic,933,train
1122,01122.png,1,ischemic,934,train
1123,01123.png,1,ischemic,321,test
1124,01124.png,1,ischemic,935,test
1125,01125.png,1,ischemic,678,train
1126,01126.png,1,ischemic,936,train
1127,01127.png,1,ischemic,937,train
1128,01128.png,1,ischemic,938,test
1129,01129.png,1,ischemic,0,train
1130,01130.png,1,ischemic,1,train
1131,01131.png,1,ischemic,10,test
1132,01132.png,1,ischemic,15,train
1133,01133.png,1,ischemic,25,val
1134,01134.png,1,ischemic,27,train
1135,01135.png,1,ischemic,33,train
1136,01136.png,1,ischemic,43,test
1137,01137.png,1,ischemic,50,train
1138,01138.png,1,ischemic,53,train
1139,01139.png,1,ischemic,54,train
1140,01140.png,1,ischemic,55,train
1141,01141.png,1,ischemic,73,train
1142,01142.png,1,ischemic,87,train
1143,01143.png,1,ischemic,90,test
1144,01144.png,1,ischemic,50,train
1145,01145.png,1,ischemic,96,test
1146,01146.png,1,ischemic,101,train
1147,01147.png,1,ischemic,921,test
1148,01148.png,1,ischemic,107,train
1149,01149.png,1,ischemic,114,train
1150,01150.png,1,ischemic,125,train
1151,01151.png,1,ischemic,129,train
1152,01152.png,1,ischemic,139,test
1153,01153.png,1,ischemic,107,train
1154,01154.png,1,ischemic,156,train
1155,01155.png,1,ischemic,159,train
1156,01156.png,1,ischemic,162,train
1157,01157.png,1,ischemic,164,train
1158,01158.png,1,ischemic,167,val
1159,01159.png,1,ischemic,169,train
1160,01160.png,1,ischemic,170,train
1161,01161.png,1,ischemic,193,train
1162,01162.png,1,ischemic,194,train
1163,01163.png,1,ischemic,205,train
1164,01164.png,1,ischemic,211,train
1165,01165.png,1,ischemic,223,train
1166,01166.png,1,ischemic,242,test
1167,01167.png,1,ischemic,248,train
1168,01168.png,1,ischemic,251,test
1169,01169.png,1,ischemic,253,train
1170,01170.png,1,ischemic,872,train
1171,01171.png,1,ischemic,259,train
1172,01172.png,1,ischemic,262,val
1173,01173.png,1,ischemic,270,test
1174,01174.png,1,ischemic,283,train
1175,01175.png,1,ischemic,284,train
1176,01176.png,1,ischemic,287,train
1177,01177.png,1,ischemic,288,test
1178,01178.png,1,ischemic,289,train
1179,01179.png,1,ischemic,290,train
1180,01180.png,1,ischemic,291,train
1181,01181.png,1,ischemic,296,train
1182,01182.png,1,ischemic,404,train
1183,01183.png,1,ischemic,300,train
1184,01184.png,1,ischemic,304,train
1185,01185.png,1,ischemic,308,train
1186,01186.png,1,ischemic,315,train
1187,01187.png,1,ischemic,194,train
1188,01188.png,1,ischemic,328,train
1189,01189.png,1,ischemic,331,val
1190,01190.png,1,ischemic,336,val
1191,01191.png,1,ischemic,27,train
1192,01192.png,1,ischemic,349,train
1193,01193.png,1,ischemic,351,train
1194,01194.png,1,ischemic,352,train
1195,01195.png,1,ischemic,357,train
1196,01196.png,1,ischemic,358,train
1197,01197.png,1,ischemic,370,train
1198,01198.png,1,ischemic,872,train
1199,01199.png,1,ischemic,471,train
1200,01200.png,1,ischemic,377,train
1201,01201.png,1,ischemic,378,train
1202,01202.png,1,ischemic,386,test
1203,01203.png,1,ischemic,389,train
1204,01204.png,1,ischemic,395,val
1205,01205.png,1,ischemic,399,train
1206,01206.png,1,ischemic,403,train
1207,01207.png,1,ischemic,404,train
1208,01208.png,1,ischemic,410,train
1209,01209.png,1,ischemic,411,train
1210,01210.png,1,ischemic,426,train
1211,01211.png,1,ischemic,429,train
1212,01212.png,1,ischemic,431,train
1213,01213.png,1,ischemic,437,train
1214,01214.png,1,ischemic,714,train
1215,01215.png,1,ischemic,732,val
1216,01216.png,1,ischemic,442,train
1217,01217.png,1,ischemic,446,train
1218,01218.png,1,ischemic,448,train
1219,01219.png,1,ischemic,454,train
1220,01220.png,1,ischemic,471,train
1221,01221.png,1,ischemic,472,train
1222,01222.png,1,ischemic,473,train
1223,01223.png,1,ischemic,476,train
1224,01224.png,1,ischemic,478,train
1225,01225.png,1,ischemic,404,train
1226,01226.png,1,ischemic,486,train
1227,01227.png,1,ischemic,487,train
1228,01228.png,1,ischemic,488,val
1229,01229.png,1,ischemic,493,val
1230,01230.png,1,ischemic,495,train
1231,01231.png,1,ischemic,496,test
1232,01232.png,1,ischemic,497,val
1233,01233.png,1,ischemic,288,test
1234,01234.png,1,ischemic,502,train
1235,01235.png,1,ischemic,503,test
1236,01236.png,1,ischemic,504,train
1237,01237.png,1,ischemic,506,train
1238,01238.png,1,ischemic,509,train
1239,01239.png,1,ischemic,513,train
1240,01240.png,1,ischemic,514,train
1241,01241.png,1,ischemic,517,test
1242,01242.png,1,ischemic,522,train
1243,01243.png,1,ischemic,523,val
1244,01244.png,1,ischemic,526,train
1245,01245.png,1,ischemic,533,train
1246,01246.png,1,ischemic,544,train
1247,01247.png,1,ischemic,552,train
1248,01248.png,1,ischemic,554,train
1249,01249.png,1,ischemic,556,train
1250,01250.png,1,ischemic,557,train
1251,01251.png,1,ischemic,563,train
1252,01252.png,1,ischemic,570,train
1253,01253.png,1,ischemic,872,train
1254,01254.png,1,ischemic,96,test
1255,01255.png,1,ischemic,573,train
1256,01256.png,1,ischemic,574,train
1257,01257.png,1,ischemic,578,test
1258,01258.png,1,ischemic,585,train
1259,01259.png,1,ischemic,591,val
1260,01260.png,1,ischemic,593,train
1261,01261.png,1,ischemic,597,test
1262,01262.png,1,ischemic,599,test
1263,01263.png,1,ischemic,600,train
1264,01264.png,1,ischemic,606,val
1265,01265.png,1,ischemic,610,train
